meter_id,V,I,P,timestamp,Is_Fraud
m30,126.425,3.8508,486.8374,2026-03-14T22:28:57.366046Z,False
m31,126.523,3.1921,403.877,2026-03-14T22:28:57.366046Z,False
m32,126.3711,4.2132,532.4305,2026-03-14T22:28:57.366046Z,False
m33,126.3971,4.0388,510.4911,2026-03-14T22:28:57.366046Z,False
m34,126.3372,4.4419,561.1787,2026-03-14T22:28:57.366046Z,False
m35,126.4494,3.6869,466.2087,2026-03-14T22:28:57.366046Z,False
m36,126.4665,3.5719,225.8613,2026-03-14T22:28:57.366046Z,True
m37,126.365,4.2543,537.5935,2026-03-14T22:28:57.366046Z,False
m38,126.4637,3.5908,454.1075,2026-03-14T22:28:57.366046Z,False
m39,126.4411,3.7427,473.2254,2026-03-14T22:28:57.366046Z,False
m40,126.3847,4.122,520.9617,2026-03-14T22:28:57.366046Z,False
m41,126.3529,4.3363,547.9082,2026-03-14T22:28:57.366046Z,False
m42,126.3583,4.2995,543.2807,2026-03-14T22:28:57.366046Z,False
m43,126.3757,4.1828,528.6042,2026-03-14T22:28:57.366046Z,False
m44,126.3982,4.0314,254.7795,2026-03-14T22:28:57.366046Z,True
m45,126.4772,3.4997,442.6315,2026-03-14T22:28:57.366046Z,False
m46,126.4924,3.3978,429.8003,2026-03-14T22:28:57.366046Z,False
m47,126.3686,4.2303,534.5787,2026-03-14T22:28:57.366046Z,False
m48,126.3299,4.4913,567.3812,2026-03-14T22:28:57.366046Z,False
m49,126.3449,4.3897,554.6147,2026-03-14T22:28:57.366046Z,False
m0,126.5222,3.1974,404.5478,2026-03-14T22:33:57.366046Z,False
m1,126.511,3.2729,414.0552,2026-03-14T22:33:57.366046Z,False
m2,126.3529,4.3358,547.8396,2026-03-14T22:33:57.366046Z,False
m3,126.4742,3.52,222.5977,2026-03-14T22:33:57.366046Z,True
m4,126.4231,3.8632,488.4036,2026-03-14T22:33:57.366046Z,False
m5,126.5108,3.2738,414.1758,2026-03-14T22:33:57.366046Z,False
m6,126.4246,3.8533,243.5776,2026-03-14T22:33:57.366046Z,True
m7,126.4135,3.9279,496.5391,2026-03-14T22:33:57.366046Z,False
m8,126.3543,4.3268,546.7159,2026-03-14T22:33:57.366046Z,False
m9,126.3895,4.0894,516.8626,2026-03-14T22:33:57.366046Z,False
m10,126.3541,4.3278,546.8411,2026-03-14T22:33:57.366046Z,False
m11,126.3925,4.0695,514.3546,2026-03-14T22:33:57.366046Z,False
m12,126.5119,3.2667,413.279,2026-03-14T22:33:57.366046Z,False
m13,126.4308,3.8118,481.9347,2026-03-14T22:33:57.366046Z,False
m14,126.4247,3.8526,487.0628,2026-03-14T22:33:57.366046Z,False
m15,126.4412,3.742,473.1393,2026-03-14T22:33:57.366046Z,False
m16,126.4218,3.8722,489.5271,2026-03-14T22:33:57.366046Z,False
m17,126.4464,3.7069,468.721,2026-03-14T22:33:57.366046Z,False
m18,126.431,3.8105,481.7667,2026-03-14T22:33:57.366046Z,False
m19,126.3915,4.0765,515.2317,2026-03-14T22:33:57.366046Z,False
m20,126.3775,4.1704,527.0486,2026-03-14T22:33:57.366046Z,False
m21,126.4678,3.5631,450.6213,2026-03-14T22:33:57.366046Z,False
m22,126.3944,4.0569,512.7751,2026-03-14T22:33:57.366046Z,False
m23,126.468,3.5614,450.4086,2026-03-14T22:33:57.366046Z,False
m24,126.4309,3.8114,481.8748,2026-03-14T22:33:57.366046Z,False
m25,126.4642,3.5869,453.6131,2026-03-14T22:33:57.366046Z,False
m26,126.3442,4.3946,555.2371,2026-03-14T22:33:57.366046Z,False
m27,126.4443,3.721,470.4973,2026-03-14T22:33:57.366046Z,False
m28,126.3678,4.236,535.2964,2026-03-14T22:33:57.366046Z,False
m29,126.4146,3.9208,247.8248,2026-03-14T22:33:57.366046Z,True
m30,126.2713,4.8862,616.982,2026-03-14T22:33:57.366046Z,False
m31,126.399,4.0258,508.8631,2026-03-14T22:33:57.366046Z,False
m32,126.4758,3.5093,443.8389,2026-03-14T22:33:57.366046Z,False
m33,126.4365,3.7736,477.1242,2026-03-14T22:33:57.366046Z,False
m34,126.4136,3.9275,496.4919,2026-03-14T22:33:57.366046Z,False
m35,126.4324,3.8011,480.5847,2026-03-14T22:33:57.366046Z,False
m36,126.5462,3.0359,192.0929,2026-03-14T22:33:57.366046Z,True
m37,126.3747,4.1895,529.4455,2026-03-14T22:33:57.366046Z,False
m38,126.3364,4.4471,561.8326,2026-03-14T22:33:57.366046Z,False
m39,126.403,3.9986,505.4392,2026-03-14T22:33:57.366046Z,False
m40,126.4685,3.5583,450.0189,2026-03-14T22:33:57.366046Z,False
m41,126.5358,3.106,393.026,2026-03-14T22:33:57.366046Z,False
m42,126.5519,2.9978,379.3818,2026-03-14T22:33:57.366046Z,False
m43,126.4395,3.7533,474.5622,2026-03-14T22:33:57.366046Z,False
m44,126.425,3.8508,243.4208,2026-03-14T22:33:57.366046Z,True
m45,126.3614,4.2789,540.6882,2026-03-14T22:33:57.366046Z,False
m46,126.3863,4.1112,519.6028,2026-03-14T22:33:57.366046Z,False
m47,126.4667,3.5704,451.5332,2026-03-14T22:33:57.366046Z,False
m48,126.3793,4.1584,525.5375,2026-03-14T22:33:57.366046Z,False
m49,126.3795,4.1569,525.3417,2026-03-14T22:33:57.366046Z,False
m0,126.4608,3.6099,456.5166,2026-03-14T22:38:57.366046Z,False
m1,126.3781,4.1662,526.5195,2026-03-14T22:38:57.366046Z,False
m2,126.3342,4.4618,563.6812,2026-03-14T22:38:57.366046Z,False
m3,126.4099,3.9524,249.8136,2026-03-14T22:38:57.366046Z,True
m4,126.3064,4.6496,587.2795,2026-03-14T22:38:57.366046Z,False
m5,126.4584,3.6263,458.5809,2026-03-14T22:38:57.366046Z,False
m6,126.3576,4.3043,271.9399,2026-03-14T22:38:57.366046Z,True
m7,126.2956,4.7221,596.3769,2026-03-14T22:38:57.366046Z,False
m8,126.3755,4.1842,528.7758,2026-03-14T22:38:57.366046Z,False
m9,126.4336,3.7931,479.5711,2026-03-14T22:38:57.366046Z,False
m10,126.4183,3.8959,492.5171,2026-03-14T22:38:57.366046Z,False
m11,126.2992,4.6977,593.3174,2026-03-14T22:38:57.366046Z,False
m12,126.4846,3.4499,436.3542,2026-03-14T22:38:57.366046Z,False
m13,126.332,4.4771,565.6041,2026-03-14T22:38:57.366046Z,False
m14,126.3809,4.1474,524.1544,2026-03-14T22:38:57.366046Z,False
m15,126.4828,3.4618,437.8643,2026-03-14T22:38:57.366046Z,False
m16,126.3514,4.346,549.1192,2026-03-14T22:38:57.366046Z,False
m17,126.4239,3.8582,487.773,2026-03-14T22:38:57.366046Z,False
m18,126.3705,4.2178,533.0039,2026-03-14T22:38:57.366046Z,False
m19,126.3435,4.3991,555.7955,2026-03-14T22:38:57.366046Z,False
m20,126.4521,3.6683,463.8597,2026-03-14T22:38:57.366046Z,False
m21,126.492,3.4,430.0737,2026-03-14T22:38:57.366046Z,False
m22,126.4557,3.6442,460.8347,2026-03-14T22:38:57.366046Z,False
m23,126.3074,4.6426,586.3911,2026-03-14T22:38:57.366046Z,False
m24,126.382,4.1401,523.2284,2026-03-14T22:38:57.366046Z,False
m25,126.4396,3.7526,474.476,2026-03-14T22:38:57.366046Z,False
m26,126.4143,3.9229,495.9131,2026-03-14T22:38:57.366046Z,False
m27,126.3757,4.1828,528.5989,2026-03-14T22:38:57.366046Z,False
m28,126.5222,3.1973,404.534,2026-03-14T22:38:57.366046Z,False
m29,126.4535,3.659,231.347,2026-03-14T22:38:57.366046Z,True
m30,126.4456,3.712,469.3628,2026-03-14T22:38:57.366046Z,False
m31,126.3834,4.1305,522.0206,2026-03-14T22:38:57.366046Z,False
m32,126.3336,4.4663,564.2424,2026-03-14T22:38:57.366046Z,False
m33,126.4788,3.4893,441.3208,2026-03-14T22:38:57.366046Z,False
m34,126.299,4.6992,593.5081,2026-03-14T22:38:57.366046Z,False
m35,126.4222,3.8697,489.2206,2026-03-14T22:38:57.366046Z,False
m36,126.4144,3.9221,247.9035,2026-03-14T22:38:57.366046Z,True
m37,126.4731,3.5271,446.089,2026-03-14T22:38:57.366046Z,False
m38,126.4418,3.7379,472.6206,2026-03-14T22:38:57.366046Z,False
m39,126.4741,3.5203,445.2237,2026-03-14T22:38:57.366046Z,False
m40,126.4073,3.9697,501.7942,2026-03-14T22:38:57.366046Z,False
m41,126.3214,4.5484,574.5598,2026-03-14T22:38:57.366046Z,False
m42,126.3641,4.2604,538.3617,2026-03-14T22:38:57.366046Z,False
m43,126.4725,3.5315,446.6387,2026-03-14T22:38:57.366046Z,False
m44,126.3865,4.1097,259.7077,2026-03-14T22:38:57.366046Z,True
m45,126.495,3.3802,427.579,2026-03-14T22:38:57.366046Z,False
m46,126.4786,3.4903,441.4437,2026-03-14T22:38:57.366046Z,False
m47,126.4246,3.8534,487.168,2026-03-14T22:38:57.366046Z,False
m48,126.4136,3.9272,496.4455,2026-03-14T22:38:57.366046Z,False
m49,126.4282,3.8295,484.1562,2026-03-14T22:38:57.366046Z,False
m0,126.3666,4.2439,536.2918,2026-03-14T22:43:57.366046Z,False
m1,126.4163,3.909,494.1665,2026-03-14T22:43:57.366046Z,False
m2,126.452,3.6693,463.9951,2026-03-14T22:43:57.366046Z,False
m3,126.5006,3.3425,211.417,2026-03-14T22:43:57.366046Z,True
m4,126.3599,4.2893,541.9925,2026-03-14T22:43:57.366046Z,False
m5,126.4429,3.7303,471.671,2026-03-14T22:43:57.366046Z,False
m6,126.3068,4.6468,293.4627,2026-03-14T22:43:57.366046Z,True
m7,126.3657,4.2501,537.0637,2026-03-14T22:43:57.366046Z,False
m8,126.4307,3.8122,481.9832,2026-03-14T22:43:57.366046Z,False
m9,126.4506,3.6788,465.186,2026-03-14T22:43:57.366046Z,False
m10,126.5113,3.2707,413.7787,2026-03-14T22:43:57.366046Z,False
m11,126.3085,4.6353,585.479,2026-03-14T22:43:57.366046Z,False
m12,126.3624,4.2721,539.8379,2026-03-14T22:43:57.366046Z,False
m13,126.4468,3.7038,468.3357,2026-03-14T22:43:57.366046Z,False
m14,126.3322,4.4756,565.4107,2026-03-14T22:43:57.366046Z,False
m15,126.4652,3.5803,452.7801,2026-03-14T22:43:57.366046Z,False
m16,126.4857,3.4429,435.4794,2026-03-14T22:43:57.366046Z,False
m17,126.5007,3.342,422.7657,2026-03-14T22:43:57.366046Z,False
m18,126.4014,4.0096,506.8159,2026-03-14T22:43:57.366046Z,False
m19,126.3614,4.2789,540.6919,2026-03-14T22:43:57.366046Z,False
m20,126.4203,3.8826,490.8415,2026-03-14T22:43:57.366046Z,False
m21,126.3262,4.5158,570.4653,2026-03-14T22:43:57.366046Z,False
m22,126.5223,3.1968,404.4642,2026-03-14T22:43:57.366046Z,False
m23,126.4404,3.747,473.7777,2026-03-14T22:43:57.366046Z,False
m24,126.4267,3.8396,485.4243,2026-03-14T22:43:57.366046Z,False
m25,126.3744,4.1913,529.6764,2026-03-14T22:43:57.366046Z,False
m26,126.5008,3.3412,422.6679,2026-03-14T22:43:57.366046Z,False
m27,126.4091,3.9579,500.314,2026-03-14T22:43:57.366046Z,False
m28,126.5497,3.0127,381.2571,2026-03-14T22:43:57.366046Z,False
m29,126.3784,4.1642,263.1325,2026-03-14T22:43:57.366046Z,True
m30,126.3723,4.2052,531.4188,2026-03-14T22:43:57.366046Z,False
m31,126.4797,3.483,440.5233,2026-03-14T22:43:57.366046Z,False
m32,126.3245,4.5275,571.9384,2026-03-14T22:43:57.366046Z,False
m33,126.509,3.2861,415.7171,2026-03-14T22:43:57.366046Z,False
m34,126.4475,3.6996,467.8098,2026-03-14T22:43:57.366046Z,False
m35,126.3977,4.0345,509.9564,2026-03-14T22:43:57.366046Z,False
m36,126.4023,4.0035,253.0236,2026-03-14T22:43:57.366046Z,True
m37,126.4692,3.5533,449.3845,2026-03-14T22:43:57.366046Z,False
m38,126.4692,3.5532,449.3723,2026-03-14T22:43:57.366046Z,False
m39,126.4373,3.7682,476.4362,2026-03-14T22:43:57.366046Z,False
m40,126.4258,3.8451,486.1258,2026-03-14T22:43:57.366046Z,False
m41,126.4622,3.6004,455.3169,2026-03-14T22:43:57.366046Z,False
m42,126.4264,3.8411,485.6168,2026-03-14T22:43:57.366046Z,False
m43,126.4124,3.9354,497.482,2026-03-14T22:43:57.366046Z,False
m44,126.4633,3.5932,227.2069,2026-03-14T22:43:57.366046Z,True
m45,126.4789,3.4886,441.2376,2026-03-14T22:43:57.366046Z,False
m46,126.3983,4.0305,509.4534,2026-03-14T22:43:57.366046Z,False
m47,126.2802,4.8258,609.4073,2026-03-14T22:43:57.366046Z,False
m48,126.3411,4.4157,557.8869,2026-03-14T22:43:57.366046Z,False
m49,126.3627,4.2702,539.594,2026-03-14T22:43:57.366046Z,False
m0,126.3974,4.0366,510.2113,2026-03-14T22:48:57.366046Z,False
m1,126.3743,4.1923,529.7944,2026-03-14T22:48:57.366046Z,False
m2,126.484,3.4543,436.9077,2026-03-14T22:48:57.366046Z,False
m3,126.3421,4.4089,278.5149,2026-03-14T22:48:57.366046Z,True
m4,126.2922,4.7451,599.2633,2026-03-14T22:48:57.366046Z,False
m5,126.425,3.8509,486.8546,2026-03-14T22:48:57.366046Z,False
m6,126.3527,4.3374,274.0201,2026-03-14T22:48:57.366046Z,True
m7,126.3811,4.1465,524.0411,2026-03-14T22:48:57.366046Z,False
m8,126.4409,3.7438,473.3672,2026-03-14T22:48:57.366046Z,False
m9,126.4787,3.4898,441.3887,2026-03-14T22:48:57.366046Z,False
m10,126.4111,3.9444,498.6171,2026-03-14T22:48:57.366046Z,False
m11,126.416,3.9112,494.4321,2026-03-14T22:48:57.366046Z,False
m12,126.5299,3.1459,398.0471,2026-03-14T22:48:57.366046Z,False
m13,126.4134,3.9289,496.6689,2026-03-14T22:48:57.366046Z,False
m14,126.4955,3.3768,427.1548,2026-03-14T22:48:57.366046Z,False
m15,126.4579,3.6296,458.989,2026-03-14T22:48:57.366046Z,False
m16,126.4805,3.4776,439.8505,2026-03-14T22:48:57.366046Z,False
m17,126.4009,4.0132,507.2734,2026-03-14T22:48:57.366046Z,False
m18,126.4287,3.8261,483.7242,2026-03-14T22:48:57.366046Z,False
m19,126.3504,4.3529,549.9901,2026-03-14T22:48:57.366046Z,False
m20,126.4905,3.4104,431.3792,2026-03-14T22:48:57.366046Z,False
m21,126.4123,3.9362,497.5899,2026-03-14T22:48:57.366046Z,False
m22,126.4875,3.4302,433.877,2026-03-14T22:48:57.366046Z,False
m23,126.3515,4.3452,549.0236,2026-03-14T22:48:57.366046Z,False
m24,126.42,3.8847,491.1061,2026-03-14T22:48:57.366046Z,False
m25,126.3334,4.4676,564.4051,2026-03-14T22:48:57.366046Z,False
m26,126.4275,3.8339,484.7122,2026-03-14T22:48:57.366046Z,False
m27,126.4158,3.9123,494.5806,2026-03-14T22:48:57.366046Z,False
m28,126.5094,3.283,415.3336,2026-03-14T22:48:57.366046Z,False
m29,126.5333,3.123,197.582,2026-03-14T22:48:57.366046Z,True
m30,126.3766,4.1764,527.7935,2026-03-14T22:48:57.366046Z,False
m31,126.3991,4.0252,508.7871,2026-03-14T22:48:57.366046Z,False
m32,126.4151,3.9173,495.2079,2026-03-14T22:48:57.366046Z,False
m33,126.4553,3.6468,461.1567,2026-03-14T22:48:57.366046Z,False
m34,126.408,3.9653,501.2439,2026-03-14T22:48:57.366046Z,False
m35,126.4643,3.5863,453.5418,2026-03-14T22:48:57.366046Z,False
m36,126.4943,3.385,214.093,2026-03-14T22:48:57.366046Z,True
m37,126.3926,4.069,514.2969,2026-03-14T22:48:57.366046Z,False
m38,126.3835,4.1302,521.9867,2026-03-14T22:48:57.366046Z,False
m39,126.3881,4.0991,518.0811,2026-03-14T22:48:57.366046Z,False
m40,126.4781,3.4934,441.8425,2026-03-14T22:48:57.366046Z,False
m41,126.3616,4.2772,540.4712,2026-03-14T22:48:57.366046Z,False
m42,126.3666,4.2441,536.3106,2026-03-14T22:48:57.366046Z,False
m43,126.3846,4.1229,521.0768,2026-03-14T22:48:57.366046Z,False
m44,126.3783,4.1651,263.1887,2026-03-14T22:48:57.366046Z,True
m45,126.4682,3.5605,450.2904,2026-03-14T22:48:57.366046Z,False
m46,126.4154,3.9151,494.9307,2026-03-14T22:48:57.366046Z,False
m47,126.4255,3.8475,486.4213,2026-03-14T22:48:57.366046Z,False
m48,126.3739,4.1944,530.0628,2026-03-14T22:48:57.366046Z,False
m49,126.3865,4.11,519.4465,2026-03-14T22:48:57.366046Z,False
m0,126.3032,4.6711,589.977,2026-03-14T22:53:57.366046Z,False
m1,126.4411,3.7422,473.1722,2026-03-14T22:53:57.366046Z,False
m2,126.4408,3.7447,473.4806,2026-03-14T22:53:57.366046Z,False
m3,126.4234,3.8617,244.1064,2026-03-14T22:53:57.366046Z,True
m4,126.3876,4.1025,518.5071,2026-03-14T22:53:57.366046Z,False
m5,126.4572,3.6341,459.5545,2026-03-14T22:53:57.366046Z,False
m6,126.4265,3.8409,242.7948,2026-03-14T22:53:57.366046Z,True
m7,126.4185,3.8944,492.3276,2026-03-14T22:53:57.366046Z,False
m8,126.5012,3.3382,422.2816,2026-03-14T22:53:57.366046Z,False
m9,126.4178,3.8989,492.8902,2026-03-14T22:53:57.366046Z,False
m10,126.4252,3.8493,486.6437,2026-03-14T22:53:57.366046Z,False
m11,126.4553,3.6472,461.2107,2026-03-14T22:53:57.366046Z,False
m12,126.4589,3.6229,458.1522,2026-03-14T22:53:57.366046Z,False
m13,126.4274,3.8347,484.8165,2026-03-14T22:53:57.366046Z,False
m14,126.3801,4.1529,524.8493,2026-03-14T22:53:57.366046Z,False
m15,126.3879,4.1007,518.2824,2026-03-14T22:53:57.366046Z,False
m16,126.3992,4.0241,508.638,2026-03-14T22:53:57.366046Z,False
m17,126.4501,3.682,465.5892,2026-03-14T22:53:57.366046Z,False
m18,126.4517,3.6711,464.2165,2026-03-14T22:53:57.366046Z,False
m19,126.4525,3.6661,463.5902,2026-03-14T22:53:57.366046Z,False
m20,126.254,5.0029,631.6319,2026-03-14T22:53:57.366046Z,False
m21,126.3271,4.5097,569.6974,2026-03-14T22:53:57.366046Z,False
m22,126.3968,4.0403,510.6796,2026-03-14T22:53:57.366046Z,False
m23,126.2615,4.9522,625.2707,2026-03-14T22:53:57.366046Z,False
m24,126.3104,4.6223,583.8446,2026-03-14T22:53:57.366046Z,False
m25,126.4622,3.6007,455.3511,2026-03-14T22:53:57.366046Z,False
m26,126.4574,3.6325,459.3629,2026-03-14T22:53:57.366046Z,False
m27,126.3849,4.1209,520.8204,2026-03-14T22:53:57.366046Z,False
m28,126.4298,3.8187,482.8029,2026-03-14T22:53:57.366046Z,False
m29,126.3741,4.1935,264.9736,2026-03-14T22:53:57.366046Z,True
m30,126.4111,3.9441,498.5815,2026-03-14T22:53:57.366046Z,False
m31,126.3481,4.3681,551.9021,2026-03-14T22:53:57.366046Z,False
m32,126.4083,3.9634,501.0114,2026-03-14T22:53:57.366046Z,False
m33,126.5231,3.1911,403.7445,2026-03-14T22:53:57.366046Z,False
m34,126.3923,4.0705,514.4837,2026-03-14T22:53:57.366046Z,False
m35,126.4317,3.8055,481.1365,2026-03-14T22:53:57.366046Z,False
m36,126.487,3.4338,217.1676,2026-03-14T22:53:57.366046Z,True
m37,126.3539,4.3293,547.0291,2026-03-14T22:53:57.366046Z,False
m38,126.4067,3.9737,502.2969,2026-03-14T22:53:57.366046Z,False
m39,126.3979,4.033,509.7656,2026-03-14T22:53:57.366046Z,False
m40,126.3981,4.0321,509.6496,2026-03-14T22:53:57.366046Z,False
m41,126.4168,3.9059,493.7691,2026-03-14T22:53:57.366046Z,False
m42,126.3358,4.4514,562.3727,2026-03-14T22:53:57.366046Z,False
m43,126.4101,3.9511,499.4618,2026-03-14T22:53:57.366046Z,False
m44,126.4798,3.4821,220.2078,2026-03-14T22:53:57.366046Z,True
m45,126.5626,2.9258,370.2979,2026-03-14T22:53:57.366046Z,False
m46,126.4289,3.8243,483.508,2026-03-14T22:53:57.366046Z,False
m47,126.4324,3.8009,480.5579,2026-03-14T22:53:57.366046Z,False
m48,126.455,3.6491,461.4469,2026-03-14T22:53:57.366046Z,False
m49,126.5363,3.1027,392.6089,2026-03-14T22:53:57.366046Z,False
m0,126.3926,4.0689,514.2753,2026-03-14T22:58:57.366046Z,False
m1,126.4051,3.9848,503.7009,2026-03-14T22:58:57.366046Z,False
m2,126.397,4.039,510.5178,2026-03-14T22:58:57.366046Z,False
m3,126.3362,4.4484,280.9989,2026-03-14T22:58:57.366046Z,True
m4,126.3683,4.2321,534.8059,2026-03-14T22:58:57.366046Z,False
m5,126.3791,4.1598,525.7116,2026-03-14T22:58:57.366046Z,False
m6,126.4888,3.4217,216.4024,2026-03-14T22:58:57.366046Z,True
m7,126.4223,3.8691,489.1349,2026-03-14T22:58:57.366046Z,False
m8,126.4247,3.853,487.1131,2026-03-14T22:58:57.366046Z,False
m9,126.4389,3.7569,475.0232,2026-03-14T22:58:57.366046Z,False
m10,126.4272,3.8362,485.0059,2026-03-14T22:58:57.366046Z,False
m11,126.4963,3.3712,426.4434,2026-03-14T22:58:57.366046Z,False
m12,126.3669,4.2415,535.9859,2026-03-14T22:58:57.366046Z,False
m13,126.2645,4.9318,622.7151,2026-03-14T22:58:57.366046Z,False
m14,126.2923,4.7445,599.1985,2026-03-14T22:58:57.366046Z,False
m15,126.3654,4.2518,537.2766,2026-03-14T22:58:57.366046Z,False
m16,126.3914,4.0772,515.3174,2026-03-14T22:58:57.366046Z,False
m17,126.3825,4.1366,522.7997,2026-03-14T22:58:57.366046Z,False
m18,126.3888,4.0941,517.4523,2026-03-14T22:58:57.366046Z,False
m19,126.4466,3.7056,468.5579,2026-03-14T22:58:57.366046Z,False
m20,126.4317,3.8056,481.1433,2026-03-14T22:58:57.366046Z,False
m21,126.4671,3.5679,451.2243,2026-03-14T22:58:57.366046Z,False
m22,126.4001,4.0182,507.8972,2026-03-14T22:58:57.366046Z,False
m23,126.2904,4.7573,600.7991,2026-03-14T22:58:57.366046Z,False
m24,126.3536,4.3315,547.306,2026-03-14T22:58:57.366046Z,False
m25,126.3624,4.2724,539.8753,2026-03-14T22:58:57.366046Z,False
m26,126.3799,4.154,524.9784,2026-03-14T22:58:57.366046Z,False
m27,126.4071,3.9714,502.0163,2026-03-14T22:58:57.366046Z,False
m28,126.4187,3.8933,492.1825,2026-03-14T22:58:57.366046Z,False
m29,126.4618,3.6031,227.825,2026-03-14T22:58:57.366046Z,True
m30,126.4848,3.4487,436.2109,2026-03-14T22:58:57.366046Z,False
m31,126.5019,3.3335,421.6966,2026-03-14T22:58:57.366046Z,False
m32,126.4018,4.0071,506.4986,2026-03-14T22:58:57.366046Z,False
m33,126.4488,3.6906,466.6691,2026-03-14T22:58:57.366046Z,False
m34,126.4334,3.7946,479.7625,2026-03-14T22:58:57.366046Z,False
m35,126.3679,4.2351,535.1776,2026-03-14T22:58:57.366046Z,False
m36,126.3889,4.0936,258.6923,2026-03-14T22:58:57.366046Z,True
m37,126.4431,3.7292,471.5339,2026-03-14T22:58:57.366046Z,False
m38,126.4328,3.7983,480.2275,2026-03-14T22:58:57.366046Z,False
m39,126.3353,4.4545,562.7549,2026-03-14T22:58:57.366046Z,False
m40,126.3351,4.4562,562.9801,2026-03-14T22:58:57.366046Z,False
m41,126.4376,3.7658,476.137,2026-03-14T22:58:57.366046Z,False
m42,126.3067,4.6475,587.0143,2026-03-14T22:58:57.366046Z,False
m43,126.3678,4.2356,535.2416,2026-03-14T22:58:57.366046Z,False
m44,126.435,3.7835,239.1844,2026-03-14T22:58:57.366046Z,True
m45,126.3759,4.1813,528.4115,2026-03-14T22:58:57.366046Z,False
m46,126.4206,3.8805,490.5698,2026-03-14T22:58:57.366046Z,False
m47,126.3621,4.2742,540.0932,2026-03-14T22:58:57.366046Z,False
m48,126.4916,3.403,430.4529,2026-03-14T22:58:57.366046Z,False
m49,126.4788,3.4888,441.2594,2026-03-14T22:58:57.366046Z,False
m0,126.4057,3.9807,503.1841,2026-03-14T23:03:57.366046Z,False
m1,126.4342,3.7886,479.0138,2026-03-14T23:03:57.366046Z,False
m2,126.5138,3.2539,411.6619,2026-03-14T23:03:57.366046Z,False
m3,126.4322,3.8025,240.3821,2026-03-14T23:03:57.366046Z,True
m4,126.4575,3.6321,459.3066,2026-03-14T23:03:57.366046Z,False
m5,126.3686,4.2301,534.5516,2026-03-14T23:03:57.366046Z,False
m6,126.4272,3.8359,242.4785,2026-03-14T23:03:57.366046Z,True
m7,126.3671,4.2406,535.8667,2026-03-14T23:03:57.366046Z,False
m8,126.4849,3.448,436.1161,2026-03-14T23:03:57.366046Z,False
m9,126.4599,3.6162,457.298,2026-03-14T23:03:57.366046Z,False
m10,126.4221,3.8703,489.2928,2026-03-14T23:03:57.366046Z,False
m11,126.4154,3.9156,494.9942,2026-03-14T23:03:57.366046Z,False
m12,126.4089,3.9592,500.4739,2026-03-14T23:03:57.366046Z,False
m13,126.4126,3.9339,497.2967,2026-03-14T23:03:57.366046Z,False
m14,126.3771,4.1731,527.3798,2026-03-14T23:03:57.366046Z,False
m15,126.4038,3.9934,504.7793,2026-03-14T23:03:57.366046Z,False
m16,126.3731,4.2001,530.7816,2026-03-14T23:03:57.366046Z,False
m17,126.4254,3.8482,486.5119,2026-03-14T23:03:57.366046Z,False
m18,126.4095,3.9553,499.9855,2026-03-14T23:03:57.366046Z,False
m19,126.3183,4.569,577.1463,2026-03-14T23:03:57.366046Z,False
m20,126.3671,4.2405,535.859,2026-03-14T23:03:57.366046Z,False
m21,126.4203,3.8824,490.8098,2026-03-14T23:03:57.366046Z,False
m22,126.4317,3.8057,481.159,2026-03-14T23:03:57.366046Z,False
m23,126.4922,3.3988,429.9214,2026-03-14T23:03:57.366046Z,False
m24,126.3968,4.0407,510.7331,2026-03-14T23:03:57.366046Z,False
m25,126.4678,3.5629,450.5927,2026-03-14T23:03:57.366046Z,False
m26,126.4447,3.7181,470.1335,2026-03-14T23:03:57.366046Z,False
m27,126.2921,4.7457,599.3417,2026-03-14T23:03:57.366046Z,False
m28,126.4007,4.0141,507.3794,2026-03-14T23:03:57.366046Z,False
m29,126.3401,4.4221,279.3426,2026-03-14T23:03:57.366046Z,True
m30,126.3262,4.5158,570.4689,2026-03-14T23:03:57.366046Z,False
